4294A REV1.11
"DATE: Jan 25 2018"


"MEASURE PARAMETER: IMPEDANCE MAG PHASE (DEG)"
"ADAPTER: NONE"
"SWEEP TYPE: LOG FREQ"
"NUMBER of POINTS: 800"
"POINT DELAY TIME:  0 Sec"
"SWEEP DELAY TIME:  0 Sec"
"OSC LEVEL:  500 mVolt"
"DC BIAS: OFF"
"BW: 5"
"SWEEP AVERAGING: OFF"
"POINT AVERAGING: OFF"


"TRACE: A"
"FORMAT: LOG"

"Frequency"	"Data Trace Real"	"Data Trace Imag"
7.36773800000e+03	8.798395e+01	0.000000e+00
7.43171200000e+03	8.799115e+01	0.000000e+00
7.49624100000e+03	8.800944e+01	0.000000e+00
7.56133100000e+03	8.802142e+01	0.000000e+00
7.62698600000e+03	8.804545e+01	0.000000e+00
7.69321100000e+03	8.805555e+01	0.000000e+00
7.76001100000e+03	8.808077e+01	0.000000e+00
7.82739100000e+03	8.809177e+01	0.000000e+00
7.89535600000e+03	8.811240e+01	0.000000e+00
7.96391100000e+03	8.811754e+01	0.000000e+00
8.03306200000e+03	8.813943e+01	0.000000e+00
8.10281300000e+03	8.815849e+01	0.000000e+00
8.17316900000e+03	8.817168e+01	0.000000e+00
8.24413700000e+03	8.818443e+01	0.000000e+00
8.31572000000e+03	8.819688e+01	0.000000e+00
8.38792600000e+03	8.821552e+01	0.000000e+00
8.46075800000e+03	8.823007e+01	0.000000e+00
8.53422200000e+03	8.823981e+01	0.000000e+00
8.60832500000e+03	8.825890e+01	0.000000e+00
8.68307100000e+03	8.826726e+01	0.000000e+00
8.75846600000e+03	8.828847e+01	0.000000e+00
8.83451500000e+03	8.830596e+01	0.000000e+00
8.91122500000e+03	8.831714e+01	0.000000e+00
8.98860100000e+03	8.832822e+01	0.000000e+00
9.06664900000e+03	8.833514e+01	0.000000e+00
9.14537500000e+03	8.835130e+01	0.000000e+00
9.22478400000e+03	8.837335e+01	0.000000e+00
9.30488200000e+03	8.837492e+01	0.000000e+00
9.38567700000e+03	8.839616e+01	0.000000e+00
9.46717200000e+03	8.840736e+01	0.000000e+00
9.54937500000e+03	8.842426e+01	0.000000e+00
9.63229200000e+03	8.843224e+01	0.000000e+00
9.71593000000e+03	8.844594e+01	0.000000e+00
9.80029300000e+03	8.845638e+01	0.000000e+00
9.88538900000e+03	8.847217e+01	0.000000e+00
9.97122300000e+03	8.848521e+01	0.000000e+00
1.00578030000e+04	8.849416e+01	0.000000e+00
1.01451350000e+04	8.850175e+01	0.000000e+00
1.02332250000e+04	8.851734e+01	0.000000e+00
1.03220800000e+04	8.852480e+01	0.000000e+00
1.04117060000e+04	8.853874e+01	0.000000e+00
1.05021110000e+04	8.855356e+01	0.000000e+00
1.05933000000e+04	8.856835e+01	0.000000e+00
1.06852820000e+04	8.857605e+01	0.000000e+00
1.07780620000e+04	8.858734e+01	0.000000e+00
1.08716480000e+04	8.860551e+01	0.000000e+00
1.09660460000e+04	8.861537e+01	0.000000e+00
1.10612640000e+04	8.861984e+01	0.000000e+00
1.11573090000e+04	8.863160e+01	0.000000e+00
1.12541870000e+04	8.864230e+01	0.000000e+00
1.13519070000e+04	8.864417e+01	0.000000e+00
1.14504760000e+04	8.865840e+01	0.000000e+00
1.15499000000e+04	8.867002e+01	0.000000e+00
1.16501880000e+04	8.867803e+01	0.000000e+00
1.17513460000e+04	8.869646e+01	0.000000e+00
1.18533830000e+04	8.870746e+01	0.000000e+00
1.19563050000e+04	8.871528e+01	0.000000e+00
1.20601220000e+04	8.873074e+01	0.000000e+00
1.21648390000e+04	8.874500e+01	0.000000e+00
1.22704670000e+04	8.875031e+01	0.000000e+00
1.23770110000e+04	8.876463e+01	0.000000e+00
1.24844800000e+04	8.877745e+01	0.000000e+00
1.25928830000e+04	8.878396e+01	0.000000e+00
1.27022260000e+04	8.879489e+01	0.000000e+00
1.28125200000e+04	8.880213e+01	0.000000e+00
1.29237700000e+04	8.881034e+01	0.000000e+00
1.30359870000e+04	8.881767e+01	0.000000e+00
1.31491790000e+04	8.883241e+01	0.000000e+00
1.32633530000e+04	8.883541e+01	0.000000e+00
1.33785180000e+04	8.885086e+01	0.000000e+00
1.34946840000e+04	8.885618e+01	0.000000e+00
1.36118580000e+04	8.886288e+01	0.000000e+00
1.37300490000e+04	8.887740e+01	0.000000e+00
1.38492670000e+04	8.888541e+01	0.000000e+00
1.39695200000e+04	8.889153e+01	0.000000e+00
1.40908170000e+04	8.890636e+01	0.000000e+00
1.42131670000e+04	8.891462e+01	0.000000e+00
1.43365800000e+04	8.891508e+01	0.000000e+00
1.44610640000e+04	8.892728e+01	0.000000e+00
1.45866290000e+04	8.893450e+01	0.000000e+00
1.47132850000e+04	8.893853e+01	0.000000e+00
1.48410400000e+04	8.894708e+01	0.000000e+00
1.49699040000e+04	8.896052e+01	0.000000e+00
1.50998880000e+04	8.896668e+01	0.000000e+00
1.52310000000e+04	8.897777e+01	0.000000e+00
1.53632500000e+04	8.898114e+01	0.000000e+00
1.54966490000e+04	8.899253e+01	0.000000e+00
1.56312060000e+04	8.899690e+01	0.000000e+00
1.57669320000e+04	8.900239e+01	0.000000e+00
1.59038360000e+04	8.900587e+01	0.000000e+00
1.60419280000e+04	8.901678e+01	0.000000e+00
1.61812200000e+04	8.903076e+01	0.000000e+00
1.63217210000e+04	8.903568e+01	0.000000e+00
1.64634420000e+04	8.903777e+01	0.000000e+00
1.66063940000e+04	8.904706e+01	0.000000e+00
1.67505870000e+04	8.904945e+01	0.000000e+00
1.68960320000e+04	8.906290e+01	0.000000e+00
1.70427400000e+04	8.906520e+01	0.000000e+00
1.71907220000e+04	8.907390e+01	0.000000e+00
1.73399890000e+04	8.907848e+01	0.000000e+00
1.74905520000e+04	8.908838e+01	0.000000e+00
1.76424220000e+04	8.909714e+01	0.000000e+00
1.77956100000e+04	8.910116e+01	0.000000e+00
1.79501290000e+04	8.910564e+01	0.000000e+00
1.81059900000e+04	8.911604e+01	0.000000e+00
1.82632040000e+04	8.911943e+01	0.000000e+00
1.84217830000e+04	8.912440e+01	0.000000e+00
1.85817390000e+04	8.913235e+01	0.000000e+00
1.87430840000e+04	8.913384e+01	0.000000e+00
1.89058300000e+04	8.913979e+01	0.000000e+00
1.90699890000e+04	8.914986e+01	0.000000e+00
1.92355730000e+04	8.915884e+01	0.000000e+00
1.94025950000e+04	8.915754e+01	0.000000e+00
1.95710680000e+04	8.917130e+01	0.000000e+00
1.97410030000e+04	8.917750e+01	0.000000e+00
1.99124140000e+04	8.918448e+01	0.000000e+00
2.00853130000e+04	8.919172e+01	0.000000e+00
2.02597130000e+04	8.920030e+01	0.000000e+00
2.04356280000e+04	8.920478e+01	0.000000e+00
2.06130700000e+04	8.921233e+01	0.000000e+00
2.07920530000e+04	8.921593e+01	0.000000e+00
2.09725900000e+04	8.922113e+01	0.000000e+00
2.11546950000e+04	8.922861e+01	0.000000e+00
2.13383800000e+04	8.923334e+01	0.000000e+00
2.15236610000e+04	8.923843e+01	0.000000e+00
2.17105510000e+04	8.924203e+01	0.000000e+00
2.18990630000e+04	8.924896e+01	0.000000e+00
2.20892120000e+04	8.925448e+01	0.000000e+00
2.22810120000e+04	8.925410e+01	0.000000e+00
2.24744780000e+04	8.926742e+01	0.000000e+00
2.26696230000e+04	8.926928e+01	0.000000e+00
2.28664630000e+04	8.927972e+01	0.000000e+00
2.30650120000e+04	8.927834e+01	0.000000e+00
2.32652850000e+04	8.928609e+01	0.000000e+00
2.34672970000e+04	8.929250e+01	0.000000e+00
2.36710640000e+04	8.929271e+01	0.000000e+00
2.38765990000e+04	8.930167e+01	0.000000e+00
2.40839190000e+04	8.930901e+01	0.000000e+00
2.42930390000e+04	8.930869e+01	0.000000e+00
2.45039750000e+04	8.931964e+01	0.000000e+00
2.47167430000e+04	8.932366e+01	0.000000e+00
2.49313580000e+04	8.932684e+01	0.000000e+00
2.51478360000e+04	8.932693e+01	0.000000e+00
2.53661950000e+04	8.933559e+01	0.000000e+00
2.55864490000e+04	8.934209e+01	0.000000e+00
2.58086150000e+04	8.933835e+01	0.000000e+00
2.60327110000e+04	8.934662e+01	0.000000e+00
2.62587530000e+04	8.934791e+01	0.000000e+00
2.64867570000e+04	8.935235e+01	0.000000e+00
2.67167410000e+04	8.936404e+01	0.000000e+00
2.69487220000e+04	8.936561e+01	0.000000e+00
2.71827170000e+04	8.936727e+01	0.000000e+00
2.74187440000e+04	8.937770e+01	0.000000e+00
2.76568210000e+04	8.938070e+01	0.000000e+00
2.78969640000e+04	8.938300e+01	0.000000e+00
2.81391930000e+04	8.938296e+01	0.000000e+00
2.83835250000e+04	8.938850e+01	0.000000e+00
2.86299790000e+04	8.939132e+01	0.000000e+00
2.88785720000e+04	8.939646e+01	0.000000e+00
2.91293240000e+04	8.939361e+01	0.000000e+00
2.93822540000e+04	8.939843e+01	0.000000e+00
2.96373790000e+04	8.939961e+01	0.000000e+00
2.98947200000e+04	8.940472e+01	0.000000e+00
3.01542960000e+04	8.940924e+01	0.000000e+00
3.04161250000e+04	8.941315e+01	0.000000e+00
3.06802270000e+04	8.941562e+01	0.000000e+00
3.09466230000e+04	8.942441e+01	0.000000e+00
3.12153320000e+04	8.942459e+01	0.000000e+00
3.14863740000e+04	8.943468e+01	0.000000e+00
3.17597700000e+04	8.942959e+01	0.000000e+00
3.20355390000e+04	8.944112e+01	0.000000e+00
3.23137030000e+04	8.944213e+01	0.000000e+00
3.25942830000e+04	8.945060e+01	0.000000e+00
3.28772980000e+04	8.945130e+01	0.000000e+00
3.31627710000e+04	8.945444e+01	0.000000e+00
3.34507230000e+04	8.946060e+01	0.000000e+00
3.37411750000e+04	8.946661e+01	0.000000e+00
3.40341490000e+04	8.946732e+01	0.000000e+00
3.43296670000e+04	8.946637e+01	0.000000e+00
3.46277510000e+04	8.946885e+01	0.000000e+00
3.49284230000e+04	8.947027e+01	0.000000e+00
3.52317060000e+04	8.947439e+01	0.000000e+00
3.55376220000e+04	8.947961e+01	0.000000e+00
3.58461940000e+04	8.948485e+01	0.000000e+00
3.61574460000e+04	8.948140e+01	0.000000e+00
3.64714010000e+04	8.948577e+01	0.000000e+00
3.67880810000e+04	8.949075e+01	0.000000e+00
3.71075110000e+04	8.949371e+01	0.000000e+00
3.74297150000e+04	8.949489e+01	0.000000e+00
3.77547170000e+04	8.950106e+01	0.000000e+00
3.80825400000e+04	8.950440e+01	0.000000e+00
3.84132100000e+04	8.950878e+01	0.000000e+00
3.87467510000e+04	8.950644e+01	0.000000e+00
3.90831890000e+04	8.950864e+01	0.000000e+00
3.94225470000e+04	8.951487e+01	0.000000e+00
3.97648520000e+04	8.951875e+01	0.000000e+00
4.01101300000e+04	8.951659e+01	0.000000e+00
4.04584050000e+04	8.951849e+01	0.000000e+00
4.08097050000e+04	8.951971e+01	0.000000e+00
4.11640550000e+04	8.952571e+01	0.000000e+00
4.15214820000e+04	8.952979e+01	0.000000e+00
4.18820120000e+04	8.953536e+01	0.000000e+00
4.22456720000e+04	8.953125e+01	0.000000e+00
4.26124910000e+04	8.953014e+01	0.000000e+00
4.29824940000e+04	8.954208e+01	0.000000e+00
4.33557110000e+04	8.953852e+01	0.000000e+00
4.37321670000e+04	8.954281e+01	0.000000e+00
4.41118930000e+04	8.954228e+01	0.000000e+00
4.44949160000e+04	8.955125e+01	0.000000e+00
4.48812640000e+04	8.954290e+01	0.000000e+00
4.52709670000e+04	8.954960e+01	0.000000e+00
4.56640540000e+04	8.955260e+01	0.000000e+00
4.60605540000e+04	8.955492e+01	0.000000e+00
4.64604970000e+04	8.955609e+01	0.000000e+00
4.68639130000e+04	8.955508e+01	0.000000e+00
4.72708310000e+04	8.955949e+01	0.000000e+00
4.76812830000e+04	8.955983e+01	0.000000e+00
4.80952990000e+04	8.956548e+01	0.000000e+00
4.85129090000e+04	8.956697e+01	0.000000e+00
4.89341460000e+04	8.957239e+01	0.000000e+00
4.93590400000e+04	8.957127e+01	0.000000e+00
4.97876240000e+04	8.957268e+01	0.000000e+00
5.02199290000e+04	8.957637e+01	0.000000e+00
5.06559880000e+04	8.957400e+01	0.000000e+00
5.10958330000e+04	8.957793e+01	0.000000e+00
5.15394970000e+04	8.958275e+01	0.000000e+00
5.19870130000e+04	8.957966e+01	0.000000e+00
5.24384160000e+04	8.958627e+01	0.000000e+00
5.28937370000e+04	8.958530e+01	0.000000e+00
5.33530130000e+04	8.959010e+01	0.000000e+00
5.38162760000e+04	8.958985e+01	0.000000e+00
5.42835620000e+04	8.958993e+01	0.000000e+00
5.47549050000e+04	8.959477e+01	0.000000e+00
5.52303410000e+04	8.959538e+01	0.000000e+00
5.57099050000e+04	8.959406e+01	0.000000e+00
5.61936330000e+04	8.959573e+01	0.000000e+00
5.66815610000e+04	8.959666e+01	0.000000e+00
5.71737260000e+04	8.959905e+01	0.000000e+00
5.76701640000e+04	8.959561e+01	0.000000e+00
5.81709130000e+04	8.960447e+01	0.000000e+00
5.86760100000e+04	8.960454e+01	0.000000e+00
5.91854930000e+04	8.960716e+01	0.000000e+00
5.96993990000e+04	8.960616e+01	0.000000e+00
6.02177680000e+04	8.960728e+01	0.000000e+00
6.07406380000e+04	8.960952e+01	0.000000e+00
6.12680480000e+04	8.961540e+01	0.000000e+00
6.18000370000e+04	8.961836e+01	0.000000e+00
6.23366460000e+04	8.961536e+01	0.000000e+00
6.28779140000e+04	8.962093e+01	0.000000e+00
6.34238810000e+04	8.961916e+01	0.000000e+00
6.39745900000e+04	8.961908e+01	0.000000e+00
6.45300800000e+04	8.962223e+01	0.000000e+00
6.50903930000e+04	8.962315e+01	0.000000e+00
6.56555720000e+04	8.962439e+01	0.000000e+00
6.62256580000e+04	8.962894e+01	0.000000e+00
6.68006940000e+04	8.962869e+01	0.000000e+00
6.73807230000e+04	8.962747e+01	0.000000e+00
6.79657890000e+04	8.962706e+01	0.000000e+00
6.85559350000e+04	8.963116e+01	0.000000e+00
6.91512050000e+04	8.963517e+01	0.000000e+00
6.97516430000e+04	8.963181e+01	0.000000e+00
7.03572950000e+04	8.963682e+01	0.000000e+00
7.09682060000e+04	8.963500e+01	0.000000e+00
7.15844220000e+04	8.963877e+01	0.000000e+00
7.22059880000e+04	8.963675e+01	0.000000e+00
7.28329520000e+04	8.963823e+01	0.000000e+00
7.34653590000e+04	8.963940e+01	0.000000e+00
7.41032570000e+04	8.963694e+01	0.000000e+00
7.47466940000e+04	8.963892e+01	0.000000e+00
7.53957180000e+04	8.964208e+01	0.000000e+00
7.60503780000e+04	8.964136e+01	0.000000e+00
7.67107220000e+04	8.964163e+01	0.000000e+00
7.73768000000e+04	8.964714e+01	0.000000e+00
7.80486610000e+04	8.964677e+01	0.000000e+00
7.87263560000e+04	8.964626e+01	0.000000e+00
7.94099360000e+04	8.964709e+01	0.000000e+00
8.00994510000e+04	8.964840e+01	0.000000e+00
8.07949530000e+04	8.965002e+01	0.000000e+00
8.14964940000e+04	8.965132e+01	0.000000e+00
8.22041260000e+04	8.964997e+01	0.000000e+00
8.29179030000e+04	8.964538e+01	0.000000e+00
8.36378780000e+04	8.964826e+01	0.000000e+00
8.43641040000e+04	8.964740e+01	0.000000e+00
8.50966360000e+04	8.965248e+01	0.000000e+00
8.58355280000e+04	8.965053e+01	0.000000e+00
8.65808360000e+04	8.965484e+01	0.000000e+00
8.73326160000e+04	8.965403e+01	0.000000e+00
8.80909240000e+04	8.965520e+01	0.000000e+00
8.88558160000e+04	8.965558e+01	0.000000e+00
8.96273490000e+04	8.965482e+01	0.000000e+00
9.04055820000e+04	8.965028e+01	0.000000e+00
9.11905710000e+04	8.965398e+01	0.000000e+00
9.19823780000e+04	8.965575e+01	0.000000e+00
9.27810590000e+04	8.965831e+01	0.000000e+00
9.35866750000e+04	8.965398e+01	0.000000e+00
9.43992860000e+04	8.965781e+01	0.000000e+00
9.52189540000e+04	8.965011e+01	0.000000e+00
9.60457380000e+04	8.966003e+01	0.000000e+00
9.68797010000e+04	8.966325e+01	0.000000e+00
9.77209060000e+04	8.966032e+01	0.000000e+00
9.85694150000e+04	8.965598e+01	0.000000e+00
9.94252910000e+04	8.965533e+01	0.000000e+00
1.00288599000e+05	8.965614e+01	0.000000e+00
1.01159403000e+05	8.965419e+01	0.000000e+00
1.02037768000e+05	8.966130e+01	0.000000e+00
1.02923760000e+05	8.965775e+01	0.000000e+00
1.03817445000e+05	8.965563e+01	0.000000e+00
1.04718890000e+05	8.965671e+01	0.000000e+00
1.05628162000e+05	8.965836e+01	0.000000e+00
1.06545330000e+05	8.965665e+01	0.000000e+00
1.07470461000e+05	8.965561e+01	0.000000e+00
1.08403625000e+05	8.965501e+01	0.000000e+00
1.09344892000e+05	8.966116e+01	0.000000e+00
1.10294331000e+05	8.965559e+01	0.000000e+00
1.11252015000e+05	8.965305e+01	0.000000e+00
1.12218014000e+05	8.965351e+01	0.000000e+00
1.13192401000e+05	8.965349e+01	0.000000e+00
1.14175248000e+05	8.965233e+01	0.000000e+00
1.15166630000e+05	8.965194e+01	0.000000e+00
1.16166620000e+05	8.965388e+01	0.000000e+00
1.17175292000e+05	8.965473e+01	0.000000e+00
1.18192723000e+05	8.965358e+01	0.000000e+00
1.19218988000e+05	8.965282e+01	0.000000e+00
1.20254164000e+05	8.965479e+01	0.000000e+00
1.21298329000e+05	8.965414e+01	0.000000e+00
1.22351560000e+05	8.965396e+01	0.000000e+00
1.23413937000e+05	8.965441e+01	0.000000e+00
1.24485537000e+05	8.964925e+01	0.000000e+00
1.25566443000e+05	8.965063e+01	0.000000e+00
1.26656734000e+05	8.965309e+01	0.000000e+00
1.27756492000e+05	8.964922e+01	0.000000e+00
1.28865799000e+05	8.964568e+01	0.000000e+00
1.29984739000e+05	8.964987e+01	0.000000e+00
1.31113394000e+05	8.964581e+01	0.000000e+00
1.32251849000e+05	8.964323e+01	0.000000e+00
1.33400189000e+05	8.964579e+01	0.000000e+00
1.34558501000e+05	8.964835e+01	0.000000e+00
1.35726869000e+05	8.964516e+01	0.000000e+00
1.36905383000e+05	8.964604e+01	0.000000e+00
1.38094130000e+05	8.964067e+01	0.000000e+00
1.39293199000e+05	8.964263e+01	0.000000e+00
1.40502679000e+05	8.964484e+01	0.000000e+00
1.41722661000e+05	8.964062e+01	0.000000e+00
1.42953237000e+05	8.964135e+01	0.000000e+00
1.44194497000e+05	8.964207e+01	0.000000e+00
1.45446535000e+05	8.964137e+01	0.000000e+00
1.46709444000e+05	8.963674e+01	0.000000e+00
1.47983320000e+05	8.964000e+01	0.000000e+00
1.49268256000e+05	8.963471e+01	0.000000e+00
1.50564350000e+05	8.963179e+01	0.000000e+00
1.51871697000e+05	8.963364e+01	0.000000e+00
1.53190396000e+05	8.963268e+01	0.000000e+00
1.54520546000e+05	8.963096e+01	0.000000e+00
1.55862245000e+05	8.962761e+01	0.000000e+00
1.57215593000e+05	8.962800e+01	0.000000e+00
1.58580694000e+05	8.962696e+01	0.000000e+00
1.59957647000e+05	8.962540e+01	0.000000e+00
1.61346556000e+05	8.962154e+01	0.000000e+00
1.62747525000e+05	8.962337e+01	0.000000e+00
1.64160659000e+05	8.961858e+01	0.000000e+00
1.65586063000e+05	8.961986e+01	0.000000e+00
1.67023843000e+05	8.962169e+01	0.000000e+00
1.68474108000e+05	8.961595e+01	0.000000e+00
1.69936966000e+05	8.960989e+01	0.000000e+00
1.71412525000e+05	8.961051e+01	0.000000e+00
1.72900897000e+05	8.960677e+01	0.000000e+00
1.74402192000e+05	8.960931e+01	0.000000e+00
1.75916523000e+05	8.960669e+01	0.000000e+00
1.77444003000e+05	8.960847e+01	0.000000e+00
1.78984746000e+05	8.960869e+01	0.000000e+00
1.80538867000e+05	8.960068e+01	0.000000e+00
1.82106483000e+05	8.960109e+01	0.000000e+00
1.83687710000e+05	8.960149e+01	0.000000e+00
1.85282667000e+05	8.960207e+01	0.000000e+00
1.86891473000e+05	8.959787e+01	0.000000e+00
1.88514248000e+05	8.959756e+01	0.000000e+00
1.90151114000e+05	8.959666e+01	0.000000e+00
1.91802192000e+05	8.959365e+01	0.000000e+00
1.93467607000e+05	8.959225e+01	0.000000e+00
1.95147483000e+05	8.959328e+01	0.000000e+00
1.96841945000e+05	8.959097e+01	0.000000e+00
1.98551120000e+05	8.958752e+01	0.000000e+00
2.00275135000e+05	8.958650e+01	0.000000e+00
2.02014121000e+05	8.958141e+01	0.000000e+00
2.03768205000e+05	8.958067e+01	0.000000e+00
2.05537521000e+05	8.958090e+01	0.000000e+00
2.07322199000e+05	8.957657e+01	0.000000e+00
2.09122374000e+05	8.957319e+01	0.000000e+00
2.10938180000e+05	8.956953e+01	0.000000e+00
2.12769752000e+05	8.956770e+01	0.000000e+00
2.14617228000e+05	8.956566e+01	0.000000e+00
2.16480745000e+05	8.956381e+01	0.000000e+00
2.18360443000e+05	8.955954e+01	0.000000e+00
2.20256463000e+05	8.955766e+01	0.000000e+00
2.22168946000e+05	8.955568e+01	0.000000e+00
2.24098035000e+05	8.955149e+01	0.000000e+00
2.26043874000e+05	8.954812e+01	0.000000e+00
2.28006608000e+05	8.954934e+01	0.000000e+00
2.29986385000e+05	8.954495e+01	0.000000e+00
2.31983353000e+05	8.954274e+01	0.000000e+00
2.33997660000e+05	8.954301e+01	0.000000e+00
2.36029457000e+05	8.953836e+01	0.000000e+00
2.38078897000e+05	8.953236e+01	0.000000e+00
2.40146131000e+05	8.953248e+01	0.000000e+00
2.42231316000e+05	8.952796e+01	0.000000e+00
2.44334606000e+05	8.952244e+01	0.000000e+00
2.46456158000e+05	8.952097e+01	0.000000e+00
2.48596133000e+05	8.951904e+01	0.000000e+00
2.50754688000e+05	8.951738e+01	0.000000e+00
2.52931986000e+05	8.950928e+01	0.000000e+00
2.55128190000e+05	8.951032e+01	0.000000e+00
2.57343463000e+05	8.950729e+01	0.000000e+00
2.59577972000e+05	8.950715e+01	0.000000e+00
2.61831882000e+05	8.950372e+01	0.000000e+00
2.64105364000e+05	8.949780e+01	0.000000e+00
2.66398586000e+05	8.949267e+01	0.000000e+00
2.68711720000e+05	8.948636e+01	0.000000e+00
2.71044938000e+05	8.948676e+01	0.000000e+00
2.73398417000e+05	8.948911e+01	0.000000e+00
2.75772330000e+05	8.947764e+01	0.000000e+00
2.78166856000e+05	8.947523e+01	0.000000e+00
2.80582173000e+05	8.947266e+01	0.000000e+00
2.83018463000e+05	8.946839e+01	0.000000e+00
2.85475907000e+05	8.946160e+01	0.000000e+00
2.87954689000e+05	8.945609e+01	0.000000e+00
2.90454994000e+05	8.945412e+01	0.000000e+00
2.92977010000e+05	8.945215e+01	0.000000e+00
2.95520924000e+05	8.944724e+01	0.000000e+00
2.98086926000e+05	8.944466e+01	0.000000e+00
3.00675209000e+05	8.943736e+01	0.000000e+00
3.03285967000e+05	8.943385e+01	0.000000e+00
3.05919393000e+05	8.943393e+01	0.000000e+00
3.08575685000e+05	8.942791e+01	0.000000e+00
3.11255042000e+05	8.942068e+01	0.000000e+00
3.13957664000e+05	8.942009e+01	0.000000e+00
3.16683752000e+05	8.941270e+01	0.000000e+00
3.19433511000e+05	8.940831e+01	0.000000e+00
3.22207147000e+05	8.940563e+01	0.000000e+00
3.25004865000e+05	8.940279e+01	0.000000e+00
3.27826876000e+05	8.939774e+01	0.000000e+00
3.30673391000e+05	8.939247e+01	0.000000e+00
3.33544622000e+05	8.938358e+01	0.000000e+00
3.36440784000e+05	8.938372e+01	0.000000e+00
3.39362093000e+05	8.937631e+01	0.000000e+00
3.42308767000e+05	8.936838e+01	0.000000e+00
3.45281028000e+05	8.936389e+01	0.000000e+00
3.48279097000e+05	8.935999e+01	0.000000e+00
3.51303197000e+05	8.935729e+01	0.000000e+00
3.54353557000e+05	8.935048e+01	0.000000e+00
3.57430402000e+05	8.934583e+01	0.000000e+00
3.60533963000e+05	8.933930e+01	0.000000e+00
3.63664473000e+05	8.933767e+01	0.000000e+00
3.66822165000e+05	8.932941e+01	0.000000e+00
3.70007275000e+05	8.932603e+01	0.000000e+00
3.73220041000e+05	8.930529e+01	0.000000e+00
3.76460704000e+05	8.930119e+01	0.000000e+00
3.79729505000e+05	8.928876e+01	0.000000e+00
3.83026689000e+05	8.928581e+01	0.000000e+00
3.86352503000e+05	8.928184e+01	0.000000e+00
3.89707194000e+05	8.927530e+01	0.000000e+00
3.93091014000e+05	8.926802e+01	0.000000e+00
3.96504216000e+05	8.926535e+01	0.000000e+00
3.99947055000e+05	8.925486e+01	0.000000e+00
4.03419788000e+05	8.924982e+01	0.000000e+00
4.06922674000e+05	8.924154e+01	0.000000e+00
4.10455976000e+05	8.923474e+01	0.000000e+00
4.14019958000e+05	8.922670e+01	0.000000e+00
4.17614885000e+05	8.922285e+01	0.000000e+00
4.21241027000e+05	8.921258e+01	0.000000e+00
4.24898655000e+05	8.920674e+01	0.000000e+00
4.28588042000e+05	8.919809e+01	0.000000e+00
4.32309464000e+05	8.919321e+01	0.000000e+00
4.36063199000e+05	8.918346e+01	0.000000e+00
4.39849528000e+05	8.917620e+01	0.000000e+00
4.43668733000e+05	8.916955e+01	0.000000e+00
4.47521100000e+05	8.915775e+01	0.000000e+00
4.51406918000e+05	8.915203e+01	0.000000e+00
4.55326476000e+05	8.914558e+01	0.000000e+00
4.59280067000e+05	8.913860e+01	0.000000e+00
4.63267987000e+05	8.912900e+01	0.000000e+00
4.67290534000e+05	8.911930e+01	0.000000e+00
4.71348009000e+05	8.911326e+01	0.000000e+00
4.75440715000e+05	8.910166e+01	0.000000e+00
4.79568958000e+05	8.909264e+01	0.000000e+00
4.83733046000e+05	8.908238e+01	0.000000e+00
4.87933291000e+05	8.907395e+01	0.000000e+00
4.92170007000e+05	8.906668e+01	0.000000e+00
4.96443510000e+05	8.905402e+01	0.000000e+00
5.00754119000e+05	8.904457e+01	0.000000e+00
5.05102158000e+05	8.903500e+01	0.000000e+00
5.09487951000e+05	8.902271e+01	0.000000e+00
5.13911825000e+05	8.901238e+01	0.000000e+00
5.18374112000e+05	8.900436e+01	0.000000e+00
5.22875144000e+05	8.898850e+01	0.000000e+00
5.27415259000e+05	8.897912e+01	0.000000e+00
5.31994796000e+05	8.896922e+01	0.000000e+00
5.36614097000e+05	8.895691e+01	0.000000e+00
5.41273507000e+05	8.894367e+01	0.000000e+00
5.45973375000e+05	8.893335e+01	0.000000e+00
5.50714052000e+05	8.891718e+01	0.000000e+00
5.55495891000e+05	8.890525e+01	0.000000e+00
5.60319252000e+05	8.889181e+01	0.000000e+00
5.65184493000e+05	8.888245e+01	0.000000e+00
5.70091980000e+05	8.886644e+01	0.000000e+00
5.75042078000e+05	8.885318e+01	0.000000e+00
5.80035157000e+05	8.883749e+01	0.000000e+00
5.85071592000e+05	8.882155e+01	0.000000e+00
5.90151757000e+05	8.880712e+01	0.000000e+00
5.95276034000e+05	8.879147e+01	0.000000e+00
6.00444805000e+05	8.877112e+01	0.000000e+00
6.05658456000e+05	8.876022e+01	0.000000e+00
6.10917377000e+05	8.874044e+01	0.000000e+00
6.16221961000e+05	8.872357e+01	0.000000e+00
6.21572604000e+05	8.870685e+01	0.000000e+00
6.26969708000e+05	8.868485e+01	0.000000e+00
6.32413674000e+05	8.867147e+01	0.000000e+00
6.37904910000e+05	8.865228e+01	0.000000e+00
6.43443826000e+05	8.863383e+01	0.000000e+00
6.49030837000e+05	8.861062e+01	0.000000e+00
6.54666360000e+05	8.858852e+01	0.000000e+00
6.60350815000e+05	8.856898e+01	0.000000e+00
6.66084629000e+05	8.855067e+01	0.000000e+00
6.71868229000e+05	8.852966e+01	0.000000e+00
6.77702049000e+05	8.850942e+01	0.000000e+00
6.83586523000e+05	8.848727e+01	0.000000e+00
6.89522092000e+05	8.847057e+01	0.000000e+00
6.95509199000e+05	8.844693e+01	0.000000e+00
